item_id,kind,title,state,region,category,lat,lng,media_count,difficulty,cost_per_day,duration_days,cuisine
osm-11691042142,temple,Panchmukhi Hanuman Mandir,Haryana,north,spiritual,28.8050186,76.1383856,1,easy,,,
osm-11691056071,mosque,dargah hazrat qamaruddin,Rajasthan,north,spiritual,28.1236877,75.3893462,1,easy,,,
osm-11691066721,temple,narasimha swami temple,Andhra Pradesh,south,spiritual,15.2410753,80.0141138,1,easy,,,
osm-11691066766,temple,anjaneya swamy statue temple,Andhra Pradesh,south,spiritual,15.2522843,80.0081885,1,easy,,,
osm-11691066810,temple,tirupathamma thalli temple,Andhra Pradesh,south,spiritual,15.2583586,80.0192225,1,easy,,,
osm-11691066811,temple,sri anjaneya swamy temple,Andhra Pradesh,south,spiritual,15.2556291,80.0260795,1,easy,,,
osm-11691066812,park,bunga bhavi park,Andhra Pradesh,south,nature,15.2488513,80.0186186,1,easy,,,
osm-11691087781,temple,Moon City Mandir,Jharkhand,east,spiritual,22.8254525,86.2254703,1,easy,,,
osm-11691087797,temple,Sri Sai Dwarkamai Temple,Jharkhand,east,spiritual,22.8258283,86.2238544,1,easy,,,
osm-11691087810,temple,Kudu Karwa Shiv Shankar Mandir,Jharkhand,east,spiritual,22.8246855,86.2211969,1,easy,,,
osm-11691091355,shrine,Laxmi Narayan Mandir,Haryana,north,spiritual,28.8059165,76.1317364,1,easy,,,
osm-11691105162,restaurant,Jodhpur Sweets,Rajasthan,north,food,28.1158487,75.3910368,1,easy,,,
osm-11691232527,park,Kirori Mal Park,Haryana,north,nature,28.8006994,76.1295415,1,easy,,,
osm-11691250022,park,Sevak samajvadi,Gujarat,west,nature,23.2209876,69.6348056,1,easy,,,
osm-11691267219,restaurant,Khana-Khazana,Madhya Pradesh,central,food,23.8550174,78.779636,1,easy,,,
osm-11691267224,church,Mar Gregorios Orthodox Syrian church,Madhya Pradesh,central,spiritual,23.8578366,78.7795949,1,easy,,,
osm-11691267228,restaurant,Yummy In The Tummy,Madhya Pradesh,central,food,23.8546207,78.78091,1,easy,,,
osm-11691267233,restaurant,Maa Narmade Restaurant,Madhya Pradesh,central,food,23.8545028,78.7802916,1,easy,,,
osm-11691267240,temple,Durga Ji Mandir,Madhya Pradesh,central,spiritual,23.8587964,78.7809555,1,easy,,,
osm-11691267252,shrine,Chandaprabhu Jain temple,Madhya Pradesh,central,spiritual,23.8539478,78.7822773,1,easy,,,
osm-11691267261,cafe,Cafe AM 2 PM sagar,Madhya Pradesh,central,food,23.8539037,78.7844229,1,easy,,,
osm-11691267262,restaurant,Fauji Veg and non veg fast food Junction,Madhya Pradesh,central,food,23.8538528,78.7847213,1,easy,,,
osm-11691267263,restaurant,Sainik canteen,Madhya Pradesh,central,food,23.8537903,78.7848197,1,easy,,,
osm-11691267266,temple,Bhole Bawa mandir,Madhya Pradesh,central,spiritual,23.8535112,78.7848875,1,easy,,,
osm-11691267268,restaurant,Prince Chicken & Fish Shop,Madhya Pradesh,central,food,23.8536437,78.7856254,1,easy,,,
osm-11691273901,restaurant,Mahaveer Colddrink,Gujarat,west,food,23.2215488,69.633857,1,easy,,,
osm-11691279703,park,open GYM,Jharkhand,east,nature,24.2616199,87.2482567,1,easy,,,
osm-11691281577,temple,Sri Umadevi Gokharneswara Swamy Temple,Andhra Pradesh,south,spiritual,14.041314,79.347197,1,easy,,,
osm-11691285475,restaurant,Gurukripa Restaurant,Madhya Pradesh,central,food,23.8532139,78.7860914,1,easy,,,
osm-11691285510,cafe,Way To Mr khiladi cafe,Madhya Pradesh,central,food,23.8531622,78.786734,1,easy,,,
osm-11691285533,shrine,Shri 1008 parasnath Digambar Jain mandir,Madhya Pradesh,central,spiritual,23.8536945,78.7890022,1,easy,,,
osm-11691285543,restaurant,Indian Coffee House,Madhya Pradesh,central,food,23.8517115,78.7918335,1,easy,,,coffee_shop;indian
osm-11691288419,street food,Haldiram's,Maharashtra,west,food,19.1663275,77.3053246,1,easy,,,indian
osm-11691288420,restaurant,Pizza Hut,Maharashtra,west,food,19.1665111,77.3052688,1,easy,,,pizza
osm-11691288425,street food,Domino's,Maharashtra,west,food,19.1668706,77.3051796,1,easy,,,pizza
osm-11691288439,restaurant,Gokul Veg Restaurant,Maharashtra,west,food,19.1678503,77.3049725,1,easy,,,south_indian
osm-11691291771,church,First Messiah Fellowship,Andhra Pradesh,south,spiritual,16.5192836,80.6923728,1,easy,,,
osm-11691298643,restaurant,Ice N Spice,Maharashtra,west,food,19.168607,77.3052499,1,easy,,,
osm-11691300755,restaurant,Neelkanth Sweets,Haryana,north,food,28.8043437,76.1301785,1,easy,,,
osm-11691305480,restaurant,Sri Venkateswara Mess,Andhra Pradesh,south,food,16.5203619,80.6925464,1,easy,,,indian
osm-11691309476,temple,Sai baba temple,Gujarat,west,spiritual,23.2161193,69.6245207,1,easy,,,
osm-11691320417,restaurant,hotel ganesh rantambhore,Rajasthan,north,food,26.0180249,76.3494113,1,easy,,,
osm-11691320420,shrine,brahma kumaris,Rajasthan,north,spiritual,26.017346,76.3487408,1,easy,,,
osm-11691320425,restaurant,food for you,Rajasthan,north,food,26.015913,76.3499328,1,easy,,,
osm-11691320441,temple,balaji mandir,Rajasthan,north,spiritual,26.015841,76.3508679,1,easy,,,
osm-11691320453,street food,the food court,Rajasthan,north,food,26.0144594,76.3577421,1,easy,,,
osm-11691320454,restaurant,noon to moon,Rajasthan,north,food,26.0147029,76.3598872,1,easy,,,
osm-11691320455,cafe,UT,Rajasthan,north,food,26.0155554,76.3596161,1,easy,,,
osm-11691320456,restaurant,pizza pride,Rajasthan,north,food,26.0150029,76.3601979,1,easy,,,
osm-11691320458,restaurant,hotel ranthabhore vilas,Rajasthan,north,food,26.0166782,76.3623826,1,easy,,,
osm-11691320463,temple,hanuman mandir,Rajasthan,north,spiritual,26.0201926,76.3640658,1,easy,,,
osm-11691320466,temple,jata shankar mhadev madir,Rajasthan,north,spiritual,26.0216669,76.3637537,1,easy,,,
osm-11691324171,park,mahaveer park,Rajasthan,north,nature,26.0219836,76.3527097,1,easy,,,
osm-11691324176,restaurant,pink palace,Rajasthan,north,food,26.0167325,76.3508821,1,easy,,,
osm-11691324180,shrine,shantinath digambar jain mandir,Rajasthan,north,spiritual,26.0173965,76.3465898,1,easy,,,
osm-11691324189,park,ambedkar udhyan,Rajasthan,north,nature,26.0175015,76.3385482,1,easy,,,
osm-11691324190,temple,radha krishna mandir,Rajasthan,north,spiritual,26.0153055,76.3453931,1,easy,,,
osm-11691324195,park,nandbaba gau sewa smeeti,Rajasthan,north,nature,26.0097264,76.3408231,1,easy,,,
osm-11691324201,monument,bharat jodo pravesh dwar,Rajasthan,north,heritage,26.0042449,76.3408775,1,easy,,,
osm-11691341904,restaurant,Zaatar Arabian Mandi,Andhra Pradesh,south,food,16.5200294,80.6940828,1,easy,,,
osm-11691356170,temple,Sri Ranganayakula Swamy Temple,Andhra Pradesh,south,spiritual,14.1185073,79.3452593,1,easy,,,
osm-11691356251,temple,Eswaramma Temple,Andhra Pradesh,south,spiritual,14.1271758,79.3453474,1,easy,,,
osm-11691356263,temple,Sai baba temple and anjineyaswamy temple,Andhra Pradesh,south,spiritual,14.1233998,79.3443076,1,easy,,,
osm-11691356264,temple,"Shree pothuluri veera bramhamgari devalayam, aareman",Andhra Pradesh,south,spiritual,14.1234786,79.3446932,1,easy,,,
osm-11691356421,temple,SHIVALYAM,Andhra Pradesh,south,spiritual,14.1670464,79.3730594,1,easy,,,
osm-11691361411,park,Gandhi Maidan,Jharkhand,east,nature,24.2641783,87.2440794,1,easy,,,
osm-11691369011,park,Outdooer Stadium,Jharkhand,east,nature,24.2552154,87.2551826,1,easy,,,
osm-11691370381,street food,Mahendra Juice Corner,Haryana,north,food,28.8045304,76.130364,1,easy,,,juice
osm-11691390261,park,park,Jharkhand,east,nature,24.2607975,87.2475664,1,easy,,,
osm-11691394288,restaurant,Madhur Bhoj,Maharashtra,west,food,19.1685978,77.3054912,1,easy,,,regional
osm-11691402380,cafe,Kumbakonam Coffee,Andhra Pradesh,south,food,16.5216192,80.6904439,1,easy,,,
osm-11691403838,park,Children's Park,Jharkhand,east,nature,24.2606409,87.2484465,1,easy,,,
osm-11691404249,cafe,Manvaar Vegeterian,Rajasthan,north,food,27.6152605,75.1502107,1,easy,,,
osm-11691405925,restaurant,atmosphere,Maharashtra,west,food,19.1690355,77.305767,1,easy,,,
osm-11691405935,street food,JUICE CORNER,Bihar,east,food,26.1124957,85.3838313,1,easy,,,juice
osm-11691412867,shrine,church,Jharkhand,east,spiritual,24.2586173,87.2498859,1,easy,,,
osm-11691419379,fort,sheopur fort,Madhya Pradesh,central,heritage,25.6580464,76.6947434,1,easy,,,
osm-11691419388,restaurant,marwadi rasaoi,Madhya Pradesh,central,food,25.6959759,76.6858633,1,easy,,,
osm-11691419389,restaurant,mahakaal hotel,Madhya Pradesh,central,food,25.7010647,76.6835984,1,easy,,,
osm-11691420458,temple,Thurpu Palli Lord Shiva Temple,Andhra Pradesh,south,spiritual,14.2717578,79.2756107,1,easy,,,
osm-11691431261,park,Dumka Park,Jharkhand,east,nature,24.2518102,87.2521069,1,easy,,,
osm-11691432172,restaurant,Pizza Paris,Haryana,north,food,28.8046753,76.1327623,1,easy,,,pizza
osm-11691432178,restaurant,Krishna Restaurant,Haryana,north,food,28.803042,76.1337934,1,easy,,,
osm-11691439357,cafe,milan restaurant,Rajasthan,north,food,27.6178784,75.1510461,1,easy,,,
osm-11691444014,cafe,Magic Masala,Rajasthan,north,food,27.6159627,75.14993,1,easy,,,
osm-11691444577,restaurant,Manali Sweets,Jharkhand,east,food,24.257083,87.2509266,1,easy,,,
osm-11691444828,street food,Foodies Hub,Rajasthan,north,food,26.4754192,76.7127065,1,easy,,,
osm-11691444883,cafe,The Untold Cafe,Haryana,north,food,28.8049445,76.1327671,1,easy,,,
osm-11691454791,temple,shiv,Bihar,east,spiritual,26.1183101,85.3780153,1,easy,,,
osm-11691455385,restaurant,Toll Pizza,Haryana,north,food,28.8026603,76.1340078,1,easy,,,pizza
osm-11691455498,restaurant,Rose Valley,Haryana,north,food,28.8028604,76.133799,1,easy,,,
osm-11691458179,restaurant,DOSA POINT,Bihar,east,food,26.1126299,85.3839909,1,easy,,,
osm-11691461001,restaurant,Apna Hostel,Jharkhand,east,food,24.2629472,87.2496929,1,easy,,,
osm-11691461741,restaurant,Makhanbhog,Jharkhand,east,food,24.2648176,87.2455876,1,easy,,,
osm-11691462849,street food,Sumit juice corner,Haryana,north,food,28.801742,76.1343922,1,easy,,,juice
osm-11691468613,restaurant,haldirams,Bihar,east,food,26.117075,85.3780677,1,easy,,,
osm-11691470018,restaurant,Indian Biryani,Jharkhand,east,food,24.2627196,87.2510176,1,easy,,,
osm-11691475320,shrine,shiv mandir,Jharkhand,east,spiritual,24.264456,87.2497424,1,easy,,,
osm-11691476232,restaurant,Satya Food and Sweets,Jharkhand,east,food,24.2585363,87.2553694,1,easy,,,
osm-11691483765,cafe,MIO AMORE,Odisha,east,food,20.4671505,85.8943324,1,easy,,,
osm-11691489928,street food,sanjay fast foods,Bihar,east,food,26.1099689,85.3860606,1,easy,,,
osm-11691490216,restaurant,Chatpati Chaap,Haryana,north,food,28.8010897,76.1384029,1,easy,,,
osm-11691500147,temple,Mandir,Rajasthan,north,spiritual,26.8851735,75.7837833,1,easy,,,
osm-11691503313,restaurant,Ashoka Hotel,Odisha,east,food,20.467322,85.8966223,1,easy,,,
osm-11691508547,street food,om,Bihar,east,food,26.1157469,85.3797763,1,easy,,,
osm-11691511813,temple,mukteshwar mahadev,Madhya Pradesh,central,spiritual,25.6765276,76.689209,1,easy,,,
osm-11691511815,temple,hanuman mandir,Madhya Pradesh,central,spiritual,25.6698411,76.6901326,1,easy,,,
osm-11691511816,shrine,masjid-e-mehrunissa,Madhya Pradesh,central,spiritual,25.6693934,76.6913831,1,easy,,,
osm-11691511818,temple,chintaharan hanuman mandir,Madhya Pradesh,central,spiritual,25.6635508,76.6936968,1,easy,,,
osm-11691513495,restaurant,EAZA restaurant,Haryana,north,food,28.8010581,76.1368509,1,easy,,,
osm-11691515225,temple,"SreeAnjaneyaSwamiTemple,",Andhra Pradesh,south,spiritual,14.0898134,79.2608376,1,easy,,,
osm-11691516102,restaurant,BLAST RESTAURANT,Odisha,east,food,20.46835,85.8960693,1,easy,,,
osm-11691524042,restaurant,CUTTACK SWEETS STALL,Odisha,east,food,20.4676652,85.8929592,1,easy,,,
osm-11691527922,restaurant,alpha,Bihar,east,food,26.116472,85.3786957,1,easy,,,
osm-11691530659,mosque,Munshi Mohalla Masjid - Sunni Hanafi,Jharkhand,east,spiritual,22.8209233,86.2146919,1,easy,,,
osm-11691530660,temple,Shiv Mandir,Jharkhand,east,spiritual,22.8208476,86.2151246,1,easy,,,
osm-11691540288,street food,rohan,Bihar,east,food,26.1122918,85.384596,1,easy,,,
osm-11691547801,cafe,ram hotel,Bihar,east,food,26.1163577,85.3788808,1,easy,,,
osm-11691547962,temple,Mahadev,Rajasthan,north,spiritual,25.7957816,73.3035344,1,easy,,,
osm-11691549178,cafe,amit cafe,Bihar,east,food,26.1108894,85.3915976,1,easy,,,
osm-11691549709,shrine,DURGA GHAR,Odisha,east,spiritual,20.4677056,85.8913145,1,easy,,,
osm-11691550200,restaurant,Maa Tara Restaurant,Jharkhand,east,food,24.2628913,87.249995,1,easy,,,
osm-11691550605,cafe,onkaar,Bihar,east,food,26.1121297,85.3843715,1,easy,,,
osm-11691550606,cafe,rama cafe,Bihar,east,food,26.1082133,85.3876062,1,easy,,,
osm-11691558577,restaurant,Pawan Restaurant,Rajasthan,north,food,27.6160277,75.1514111,1,easy,,,
osm-11691558584,cafe,rana vcafe,Bihar,east,food,26.1136547,85.3925324,1,easy,,,
osm-11691563562,restaurant,AMBICA RESIDENCY,Odisha,east,food,20.4662638,85.8936811,1,easy,,,
osm-11691566598,restaurant,Om Bikaner Misthan Bhandar,Haryana,north,food,28.7997146,76.1425342,1,easy,,,
osm-11691569246,park,gate,Rajasthan,north,nature,26.8813523,75.7812358,1,easy,,,
osm-11691571984,shrine,Laddu Ram baba ki samadhi,Rajasthan,north,spiritual,26.4934761,76.7335158,1,easy,,,
osm-11691572046,restaurant,Chole bhature shop,Rajasthan,north,food,26.4723069,76.7284165,1,easy,,,
osm-11691572589,street food,ganesh sweets and chaat corner,Bihar,east,food,25.5872977,85.1489836,1,easy,,,
osm-11691574616,street food,manhar op,Bihar,east,food,26.1135779,85.3822266,1,easy,,,
osm-11691582838,restaurant,patnights,Bihar,east,food,25.5859509,85.1496475,1,easy,,,
osm-11691590949,temple,Shiv Parvati Temple,Rajasthan,north,spiritual,25.7951388,73.2907634,1,easy,,,
osm-11691593331,restaurant,Restaurant,Gujarat,west,food,20.7984769,70.6963695,1,easy,,,
osm-11691609785,restaurant,Manali Soda Shop,Jharkhand,east,food,24.2611204,87.2440005,1,easy,,,
osm-11691612627,restaurant,cafe diner,Bihar,east,food,25.5876025,85.1497443,1,easy,,,
osm-11691615550,restaurant,Hotel Saket,Jharkhand,east,food,24.2668637,87.2493204,1,easy,,,
osm-11691618216,artwork,Sant Gadge Baba Statue,Maharashtra,west,culture,20.9408528,77.7933588,1,easy,,,
osm-11691618244,park,SGB,Maharashtra,west,nature,20.9366277,77.8103626,1,easy,,,
osm-11691618258,garden,SGB botanical garden,Maharashtra,west,nature,20.9425757,77.800538,1,easy,,,
osm-11691618267,restaurant,Taste of South,Maharashtra,west,food,20.9362675,77.781011,1,easy,,,
osm-11691618268,street food,Kolkata Rolls,Maharashtra,west,food,20.9347956,77.7805443,1,easy,,,
osm-11691620292,park,"Jogger's Park Dimna Road, Sankosai rd no- 1",Jharkhand,east,nature,22.8285226,86.2245968,1,easy,,,
osm-11691620676,restaurant,Maihar Garden,Jharkhand,east,food,24.2593242,87.2489691,1,easy,,,
osm-11691620980,restaurant,Waves 2.0,Rajasthan,north,food,25.7978247,73.301212,1,easy,,,
osm-11691621096,cafe,Sailors' Cafe,Maharashtra,west,food,19.0070277,73.0335544,1,easy,,,
osm-11691621169,restaurant,Mr. Idli and Chat's,Maharashtra,west,food,20.9342593,77.7772254,1,easy,,,
osm-11691621170,street food,NCC Canteen Amravati,Maharashtra,west,food,20.9351375,77.7767193,1,easy,,,
osm-11691627382,temple,Ashapura Mata Temple,Rajasthan,north,spiritual,25.7954907,73.2892688,1,easy,,,
osm-11691628602,temple,Mata,Rajasthan,north,spiritual,25.795068,73.2907507,1,easy,,,
osm-11691629086,restaurant,Sammy Sosa,Maharashtra,west,food,19.0101475,73.0370621,1,easy,,,
osm-11691629868,shrine,HANUMAN TEMPLE,Odisha,east,spiritual,20.4728334,85.8854123,1,easy,,,
osm-11691634835,church,Church,Rajasthan,north,spiritual,25.7969925,73.2925348,1,easy,,,
osm-11691636297,restaurant,Mystique Grill,Jharkhand,east,food,22.8293083,86.2248001,1,easy,,,
osm-11691636792,restaurant,kathi Junction Fast Food,Bihar,east,food,25.5906549,85.1501944,1,easy,,,
osm-11691640249,street food,Mahadev Jodhpur Sweet Home,Rajasthan,north,food,27.6280622,75.1788147,1,easy,,,burger;sweeets
osm-11691640253,restaurant,Loca's Pizza Burger,Rajasthan,north,food,28.1175204,75.384351,1,easy,,,pizza
osm-11691641149,church,ST Paul's School Church,Rajasthan,north,spiritual,25.7982294,73.2913355,1,easy,,,
osm-11691646411,park,rental,Bihar,east,nature,25.5946923,85.1512935,1,easy,,,
osm-11691657059,restaurant,Nimantran Hotel,Maharashtra,west,food,19.0104898,73.0327702,1,easy,,,
osm-11691660767,cafe,Coffee By Di Bella Belapur,Maharashtra,west,food,19.0075191,73.0348873,1,easy,,,
osm-11691666023,restaurant,Basant bahar,Bihar,east,food,25.5918101,85.149634,1,easy,,,
osm-11691666027,restaurant,Pot Pourri Eat & Drinkery,Maharashtra,west,food,19.0656424,73.0010949,1,easy,,,
osm-11691681422,street food,Wow! Momo,Maharashtra,west,food,19.0654802,73.0010938,1,easy,,,momo
osm-11691681883,temple,Hanuman Mandir,Bihar,east,spiritual,25.5914758,85.1494696,1,easy,,,
osm-11691691461,restaurant,Pop Tate's Belapur,Maharashtra,west,food,19.0111759,73.0335422,1,easy,,,
osm-11691695238,restaurant,Bong Adda,Maharashtra,west,food,19.0066501,73.0330222,1,easy,,,
osm-11691700108,shrine,Vivekanand Ashram,Odisha,east,spiritual,20.4788086,85.8813575,1,easy,,,
osm-11691701204,restaurant,THE BAR STOCK EXCHANGE - CBD Belapur,Maharashtra,west,food,19.0095164,73.0331578,1,easy,,,
osm-11691718069,cafe,Sapphire Boutique Hotel;Brew House,Maharashtra,west,food,19.0100185,73.0329949,1,easy,,,ice_cream
osm-11691718099,street food,KFC,Maharashtra,west,food,19.0659097,73.0007927,1,easy,,,chicken
osm-11691719502,street food,delhi juice and shakes,Bihar,east,food,25.5912644,85.1493265,1,easy,,,juice
osm-11691734217,restaurant,Urban Tadka,Maharashtra,west,food,19.0655719,73.0011055,1,easy,,,
osm-11691734751,street food,"Sidhi Fast Food, Mess and Bhojanalaya",Rajasthan,north,food,27.6256033,75.1753262,1,easy,,,indian_veg
osm-11691737747,restaurant,Big Squeeze,Maharashtra,west,food,19.065439,73.0010969,1,easy,,,
osm-11691740513,restaurant,Falafel's,Maharashtra,west,food,19.0656361,73.0009892,1,easy,,,
osm-11691740514,restaurant,Malgudi,Maharashtra,west,food,19.0659562,73.0007128,1,easy,,,
osm-11691741789,cafe,Starbucks,Maharashtra,west,food,19.065864,73.0008335,1,easy,,,coffee_shop
osm-11691742395,park,CHIEF JUSTICE HOUSE,Odisha,east,nature,20.4810104,85.8753757,1,easy,,,
osm-11691750109,cafe,Blackout Cafe,Rajasthan,north,food,27.6274745,75.1768218,1,easy,,,coffee_shop
osm-11691753209,cafe,Chaayos,Maharashtra,west,food,19.0659622,73.0008123,1,easy,,,tea
osm-11691756214,restaurant,Shawarma King,Maharashtra,west,food,19.0653964,73.0010912,1,easy,,,
osm-11691758161,street food,Subway,Maharashtra,west,food,19.0656072,73.0009926,1,easy,,,sandwich
osm-11691758197,restaurant,Mad Over Donuts,Maharashtra,west,food,19.0658977,73.0007416,1,easy,,,
osm-11691760045,restaurant,KFC,Maharashtra,west,food,19.0136774,73.0379553,1,easy,,,
osm-11691761923,restaurant,La Pino’z Pizza,Maharashtra,west,food,19.0138603,73.0382546,1,easy,,,
osm-11691766126,street food,Cafe Unplugged,Jharkhand,east,food,23.9769456,85.3636165,1,easy,,,
osm-11691766144,restaurant,Litti Darbar Hazaribagh,Jharkhand,east,food,23.9805321,85.3743305,1,easy,,,
osm-11691766147,restaurant,Kalika Bhojnalay,Jharkhand,east,food,23.976064,85.3740437,1,easy,,,
osm-11691766161,restaurant,Lockup Restaurant & Banquet,Jharkhand,east,food,23.9977227,85.3720321,1,easy,,,
osm-11691766162,restaurant,Pepper and Salt,Jharkhand,east,food,23.9977206,85.3727945,1,easy,,,
osm-11691768384,restaurant,Bahubelly The Taste of South,Maharashtra,west,food,19.0157392,73.0405628,1,easy,,,
osm-11691768386,street food,"US Pizza, Sikar",Rajasthan,north,food,27.626239,75.1727597,1,easy,,,pizza;burger;coffee_shop
osm-11691771478,restaurant,Sadda Punjab,Maharashtra,west,food,19.0139244,73.0382998,1,easy,,,
osm-11691780141,restaurant,Barbeque Nation - Mumbai - Belapur,Maharashtra,west,food,19.0144693,73.0384976,1,easy,,,
osm-11691784299,cafe,Hide Out Cafe Aand Restro,Rajasthan,north,food,27.6264916,75.1736711,1,easy,,,pizza;coffee_shop;burger;sandwich;indian
osm-11691794069,restaurant,Gauri Complex,Maharashtra,west,food,19.0161321,73.0430785,1,easy,,,
osm-11691980670,temple,THAKURJI MAHARAJ TEMPLE,Rajasthan,north,spiritual,27.5328898,74.6729374,1,easy,,,
osm-11691980671,temple,RAMDEVBABA TEMPLE,Rajasthan,north,spiritual,27.5315658,74.6726771,1,easy,,,
osm-11691980879,temple,KESARIYA KANWARJI TEMPLE,Rajasthan,north,spiritual,27.5301127,74.6733059,1,easy,,,
